season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
Spring,y1,m1,h8,No,w2,Yes,Mist,0.18,0.197,0.93,0.1642,6,465,471
Spring,y1,m1,h9,No,w2,Yes,Mist,0.18,0.197,0.93,0.1642,11,184,195
Spring,y1,m1,h10,No,w2,Yes,Mist,0.18,0.197,0.93,0.1642,3,80,83
Spring,y1,m1,h11,No,w2,Yes,Clear,0.42,0.4242,0.38,0.2985,8,93,101
Spring,y1,m1,h12,No,w2,Yes,Clear,0.42,0.4242,0.38,0.2985,13,127,140
Spring,y1,m1,h13,No,w2,Yes,Clear,0.42,0.4242,0.38,0.2985,15,163,178
Spring,y1,m1,h14,No,w2,Yes,Clear,0.42,0.4242,0.38,0.2985,10,96,106
Spring,y1,m1,h15,No,w2,Yes,Clear,0.42,0.4242,0.38,0.2985,17,119,136
Spring,y1,m1,h16,No,w2,Yes,Clear,0.42,0.4242,0.38,0.3582,15,225,240
Spring,y1,m1,h17,No,w2,Yes,Clear,0.42,0.4242,0.38,0.2537,14,446,460
Spring,y1,m1,h18,No,w2,Yes,Clear,0.4,0.4091,0.4,0.1045,13,372,385
Spring,y1,m1,h19,No,w2,Yes,Clear,0.38,0.3939,0.46,0.1045,11,270,281
Spring,y1,m1,h20,No,w2,Yes,Clear,0.34,0.3485,0.53,0.1045,10,190,200
Spring,y1,m1,h21,No,w2,Yes,Clear,0.32,0.3333,0.66,0.0896,7,109,116
Spring,y1,m1,h22,No,w2,Yes,Clear,0.3,0.303,0.7,0.0896,10,104,114
Spring,y1,m1,h23,No,w2,Yes,Clear,0.26,0.2727,0.81,0.1045,3,38,41
Spring,y1,m1,h0,No,w3,Yes,Clear,0.26,0.303,0.81,0,2,26,28
Spring,y1,m1,h1,No,w3,Yes,Clear,0.24,0.2576,0.87,0.0896,1,6,7
Spring,y1,m1,h2,No,w3,Yes,Clear,0.2,0.2121,0.85,0.1642,0,5,5
Spring,y1,m1,h3,No,w3,Yes,Clear,0.22,0.2727,0.8,0,0,4,4
Spring,y1,m1,h4,No,w3,Yes,Clear,0.2,0.2121,0.8,0.1343,0,2,2
Spring,y1,m1,h5,No,w3,Yes,Clear,0.2,0.2121,0.8,0.1343,0,22,22
Spring,y1,m1,h6,No,w3,Yes,Clear,0.2,0.2121,0.86,0.1343,2,72,74
Spring,y1,m1,h7,No,w3,Yes,Clear,0.2,0.2121,0.8,0.1343,9,247,256
Spring,y1,m1,h8,No,w3,Yes,Clear,0.2,0.2273,0.82,0.1045,11,488,499
Spring,y1,m1,h9,No,w3,Yes,Mist,0.2,0.2121,0.86,0.1343,7,218,225
Spring,y1,m1,h10,No,w3,Yes,Mist,0.24,0.2424,0.87,0.1343,13,84,97
Spring,y1,m1,h11,No,w3,Yes,Mist,0.26,0.2879,0.87,0.0896,9,90,99
Spring,y1,m1,h12,No,w3,Yes,Snow,0.3,0.3333,0.81,0,4,51,55
Spring,y1,m1,h13,No,w3,Yes,Snow,0.32,0.3485,0.76,0,8,57,65
Spring,y1,m1,h14,No,w3,Yes,Snow,0.32,0.3333,0.81,0.1045,3,70,73
Spring,y1,m1,h15,No,w3,Yes,Mist,0.34,0.3485,0.87,0.0896,6,73,79
Spring,y1,m1,h16,No,w3,Yes,Mist,0.34,0.3182,0.87,0.2537,6,112,118
Spring,y1,m1,h17,No,w3,Yes,Snow,0.34,0.3182,0.87,0.2239,6,128,134
Spring,y1,m1,h18,No,w3,Yes,Snow,0.34,0.3333,0.87,0.194,2,96,98
Spring,y1,m1,h19,No,w3,Yes,Snow,0.32,0.303,0.93,0.2239,1,92,93
Spring,y1,m1,h20,No,w3,Yes,Snow,0.32,0.3182,0.93,0.1642,2,55,57
Spring,y1,m1,h21,No,w3,Yes,Snow,0.34,0.3182,0.87,0.2239,0,29,29
Spring,y1,m1,h22,No,w3,Yes,Snow,0.34,0.3333,0.87,0.194,0,49,49
Spring,y1,m1,h23,No,w3,Yes,Snow,0.34,0.3182,0.87,0.2239,0,9,9
Spring,y1,m1,h0,No,w4,Yes,Snow,0.34,0.3333,0.93,0.194,0,3,3
Spring,y1,m1,h1,No,w4,Yes,Snow,0.36,0.3485,0.93,0.194,0,3,3
Spring,y1,m1,h2,No,w4,Yes,Snow,0.36,0.3485,0.93,0.2537,1,1,2
Spring,y1,m1,h3,No,w4,Yes,Snow,0.36,0.3485,0.93,0.2537,0,3,3
Spring,y1,m1,h4,No,w4,Yes,Snow,0.36,0.3485,0.93,0.194,0,2,2
Spring,y1,m1,h5,No,w4,Yes,Snow,0.34,0.3485,0.93,0.0896,0,16,16
Spring,y1,m1,h6,No,w4,Yes,Snow,0.36,0.3485,0.93,0.1343,1,88,89
Spring,y1,m1,h7,No,w4,Yes,Mist,0.34,0.3182,0.87,0.2836,2,218,220
Spring,y1,m1,h8,No,w4,Yes,Clear,0.32,0.3182,0.81,0.194,11,497,508
Spring,y1,m1,h9,No,w4,Yes,Clear,0.32,0.3333,0.81,0.1045,10,220,230
Spring,y1,m1,h10,No,w4,Yes,Clear,0.34,0.3485,0.81,0.1045,6,84,90
Spring,y1,m1,h11,No,w4,Yes,Mist,0.34,0.3485,0.81,0.1045,18,101,119
Spring,y1,m1,h12,No,w4,Yes,Mist,0.34,0.3485,0.81,0.1045,14,130,144
Spring,y1,m1,h13,No,w4,Yes,Clear,0.42,0.4242,0.77,0.1642,13,170,183
Spring,y1,m1,h14,No,w4,Yes,Clear,0.42,0.4242,0.77,0.1642,24,132,156
Spring,y1,m1,h15,No,w4,Yes,Clear,0.44,0.4394,0.72,0.1343,32,156,188
Spring,y1,m1,h16,No,w4,Yes,Clear,0.46,0.4545,0.67,0.194,33,248,281
Spring,y1,m1,h17,No,w4,Yes,Clear,0.46,0.4545,0.63,0.1642,23,472,495
Spring,y1,m1,h18,No,w4,Yes,Clear,0.44,0.4394,0.67,0.194,22,399,421
Spring,y1,m1,h19,No,w4,Yes,Mist,0.42,0.4242,0.71,0.1642,17,313,330
Spring,y1,m1,h20,No,w4,Yes,Mist,0.42,0.4242,0.71,0.194,11,229,240
Spring,y1,m1,h21,No,w4,Yes,Clear,0.44,0.4394,0.67,0.1343,12,162,174
Spring,y1,m1,h22,No,w4,Yes,Clear,0.38,0.3939,0.76,0.2985,12,121,133
Spring,y1,m1,h23,No,w4,Yes,Clear,0.4,0.4091,0.76,0.3284,7,60,67
Spring,y1,m1,h0,No,w5,Yes,Mist,0.4,0.4091,0.71,0.2836,4,38,42
Spring,y1,m1,h1,No,w5,Yes,Mist,0.38,0.3939,0.76,0.2985,0,12,12
Spring,y1,m1,h2,No,w5,Yes,Clear,0.4,0.4091,0.76,0.3582,1,13,14
Spring,y1,m1,h3,No,w5,Yes,Clear,0.36,0.3333,0.87,0.2537,3,4,7
Spring,y1,m1,h4,No,w5,Yes,Snow,0.32,0.2879,0.7,0.4925,1,2,3
Spring,y1,m1,h5,No,w5,Yes,Mist,0.3,0.2424,0.7,0.5522,0,21,21
Spring,y1,m1,h6,No,w5,Yes,Mist,0.26,0.2576,0.75,0.2239,2,71,73
Spring,y1,m1,h7,No,w5,Yes,Clear,0.26,0.2576,0.6,0.2239,3,174,177
Spring,y1,m1,h8,No,w5,Yes,Clear,0.24,0.2121,0.52,0.3582,11,408,419
Spring,y1,m1,h9,No,w5,Yes,Clear,0.22,0.197,0.47,0.3881,10,204,214
Spring,y1,m1,h10,No,w5,Yes,Clear,0.24,0.197,0.44,0.4478,2,101,103
Spring,y1,m1,h11,No,w5,Yes,Clear,0.24,0.1818,0.38,0.6119,12,102,114
Spring,y1,m1,h12,No,w5,Yes,Clear,0.24,0.197,0.38,0.4925,14,140,154
Spring,y1,m1,h13,No,w5,Yes,Clear,0.26,0.2121,0.33,0.5224,14,140,154
Spring,y1,m1,h14,No,w5,Yes,Clear,0.26,0.2121,0.33,0.5522,10,119,129
Spring,y1,m1,h15,No,w5,Yes,Clear,0.26,0.2121,0.33,0.5821,15,123,138
Spring,y1,m1,h16,No,w5,Yes,Clear,0.28,0.2424,0.3,0.4627,18,215,233
Spring,y1,m1,h17,No,w5,Yes,Clear,0.28,0.2424,0.33,0.4179,15,317,332
Spring,y1,m1,h18,No,w5,Yes,Clear,0.26,0.2273,0.38,0.2985,7,294,301
Spring,y1,m1,h19,No,w5,Yes,Clear,0.26,0.2424,0.38,0.2836,7,199,206
Spring,y1,m1,h20,No,w5,Yes,Clear,0.24,0.2424,0.41,0.1642,6,130,136
Spring,y1,m1,h21,No,w5,Yes,Clear,0.24,0.2121,0.41,0.2836,7,95,102
Spring,y1,m1,h22,No,w5,Yes,Clear,0.2,0.1818,0.47,0.3284,7,58,65
Spring,y1,m1,h23,No,w5,Yes,Clear,0.18,0.1818,0.47,0.194,5,60,65
Spring,y1,m1,h0,No,w6,No,Clear,0.16,0.1818,0.47,0.1045,2,42,44
Spring,y1,m1,h1,No,w6,No,Clear,0.16,0.1515,0.47,0.194,6,44,50
Spring,y1,m1,h2,No,w6,No,Clear,0.16,0.1667,0.47,0.1642,6,32,38
Spring,y1,m1,h3,No,w6,No,Clear,0.14,0.1667,0.54,0.1045,6,14,20
Spring,y1,m1,h4,No,w6,No,Clear,0.14,0.1515,0.5,0.1343,0,3,3
Spring,y1,m1,h5,No,w6,No,Clear,0.14,0.1515,0.5,0.1343,0,4,4
Spring,y1,m1,h6,No,w6,No,Clear,0.14,0.1515,0.5,0,0,5,5
Spring,y1,m1,h7,No,w6,No,Clear,0.14,0.1515,0.5,0.1343,0,24,24
Spring,y1,m1,h8,No,w6,No,Clear,0.12,0.1515,0.54,0.1045,3,89,92
Spring,y1,m1,h9,No,w6,No,Clear,0.14,0.1667,0.5,0.1045,3,78,81
Spring,y1,m1,h10,No,w6,No,Clear,0.16,0.2273,0.47,0,14,135,149
Spring,y1,m1,h11,No,w6,No,Clear,0.2,0.197,0.4,0.194,28,150,178
Spring,y1,m1,h12,No,w6,No,Clear,0.22,0.2121,0.41,0.2537,30,189,219
Spring,y1,m1,h13,No,w6,No,Clear,0.22,0.2121,0.44,0.2836,38,182,220
Spring,y1,m1,h14,No,w6,No,Clear,0.24,0.2121,0.41,0.2985,52,179,231
Spring,y1,m1,h15,No,w6,No,Clear,0.24,0.2121,0.38,0.2985,49,177,226
Spring,y1,m1,h16,No,w6,No,Clear,0.24,0.2273,0.38,0.2239,28,178,206
Spring,y1,m1,h17,No,w6,No,Clear,0.24,0.2273,0.41,0.2537,15,129,144
Spring,y1,m1,h18,No,w6,No,Clear,0.22,0.2273,0.41,0.194,21,122,143
Spring,y1,m1,h19,No,w6,No,Clear,0.2,0.197,0.47,0.2239,12,90,102
Spring,y1,m1,h20,No,w6,No,Clear,0.2,0.197,0.44,0.2537,8,95,103
Spring,y1,m1,h21,No,w6,No,Clear,0.18,0.1667,0.43,0.2537,3,66,69
Spring,y1,m1,h22,No,w6,No,Clear,0.16,0.1364,0.47,0.3582,4,62,66
Spring,y1,m1,h23,No,w6,No,Clear,0.16,0.1515,0.47,0.2239,5,71,76
Spring,y1,m1,h0,No,w0,No,Clear,0.16,0.1364,0.47,0.3284,9,50,59
Spring,y1,m1,h1,No,w0,No,Mist,0.16,0.1364,0.47,0.2985,2,40,42
Spring,y1,m1,h2,No,w0,No,Mist,0.16,0.1364,0.47,0.2836,5,38,43
Spring,y1,m1,h3,No,w0,No,Mist,0.16,0.1364,0.48,0.3881,1,24,25
Spring,y1,m1,h4,No,w0,No,Mist,0.16,0.1364,0.47,0.3881,1,5,6
Spring,y1,m1,h5,No,w0,No,Mist,0.16,0.1364,0.47,0.3284,0,5,5
Spring,y1,m1,h6,No,w0,No,Mist,0.14,0.1212,0.5,0.2836,1,7,8
Spring,y1,m1,h7,No,w0,No,Clear,0.12,0.1212,0.54,0.2836,3,14,17
Spring,y1,m1,h8,No,w0,No,Clear,0.12,0.1212,0.54,0.2239,2,34,36
Spring,y1,m1,h9,No,w0,No,Clear,0.12,0.1364,0.54,0.194,10,80,90
Spring,y1,m1,h10,No,w0,No,Clear,0.14,0.1212,0.54,0.2836,11,115,126
Spring,y1,m1,h11,No,w0,No,Clear,0.16,0.1515,0.47,0.2239,21,144,165
Spring,y1,m1,h12,No,w0,No,Clear,0.18,0.1667,0.4,0.2985,42,192,234
Spring,y1,m1,h13,No,w0,No,Clear,0.2,0.1818,0.34,0.2836,40,184,224
Spring,y1,m1,h14,No,w0,No,Clear,0.2,0.1818,0.32,0.3582,25,163,188
Spring,y1,m1,h15,No,w0,No,Clear,0.22,0.2273,0.27,0.194,33,173,206
Spring,y1,m1,h16,No,w0,No,Clear,0.22,0.2121,0.29,0.2985,31,174,205
Spring,y1,m1,h17,No,w0,No,Clear,0.22,0.2121,0.25,0.2537,15,131,146
Spring,y1,m1,h18,No,w0,No,Clear,0.18,0.1818,0.29,0.2239,7,113,120
Spring,y1,m1,h19,No,w0,No,Clear,0.16,0.1667,0.37,0.1642,9,101,110
Spring,y1,m1,h20,No,w0,No,Clear,0.16,0.1818,0.37,0.1045,10,85,95
Spring,y1,m1,h21,No,w0,No,Clear,0.16,0.1667,0.4,0.1642,1,71,72
Spring,y1,m1,h22,No,w0,No,Clear,0.18,0.2121,0.37,0.0896,2,58,60
Spring,y1,m1,h23,No,w0,No,Clear,0.16,0.197,0.43,0.0896,3,26,29
Spring,y1,m1,h0,Yes,w1,No,Clear,0.14,0.1515,0.46,0.1343,2,23,25
Spring,y1,m1,h1,Yes,w1,No,Clear,0.14,0.1667,0.43,0.1045,2,18,20
Spring,y1,m1,h2,Yes,w1,No,Clear,0.14,0.2121,0.46,0,3,14,17
Spring,y1,m1,h3,Yes,w1,No,Clear,0.12,0.197,0.5,0,0,3,3
Spring,y1,m1,h4,Yes,w1,No,Clear,0.12,0.1515,0.58,0.1045,2,6,8
Spring,y1,m1,h5,Yes,w1,No,Clear,0.12,0.1667,0.54,0.0896,1,5,6
Spring,y1,m1,h6,Yes,w1,No,Clear,0.1,0.1364,0.54,0.0896,0,13,13
Spring,y1,m1,h7,Yes,w1,No,Clear,0.1,0.1364,0.54,0.1045,5,28,33
Spring,y1,m1,h8,Yes,w1,No,Clear,0.1,0.1212,0.58,0.1642,3,75,78
Spring,y1,m1,h9,Yes,w1,No,Clear,0.1,0.1212,0.58,0.1642,7,89,96
Spring,y1,m1,h10,Yes,w1,No,Mist,0.14,0.1364,0.59,0.194,19,107,126
Spring,y1,m1,h11,Yes,w1,No,Clear,0.16,0.1515,0.59,0.2537,21,158,179
Spring,y1,m1,h12,Yes,w1,No,Clear,0.2,0.1818,0.55,0.3284,20,165,185
Spring,y1,m1,h13,Yes,w1,No,Mist,0.24,0.197,0.41,0.4179,26,202,228
Spring,y1,m1,h14,Yes,w1,No,Clear,0.24,0.2121,0.44,0.3881,23,158,181
Spring,y1,m1,h15,Yes,w1,No,Clear,0.26,0.2121,0.44,0.4478,17,175,192
Spring,y1,m1,h16,Yes,w1,No,Clear,0.26,0.2273,0.44,0.3582,22,158,180
Spring,y1,m1,h17,Yes,w1,No,Clear,0.26,0.2273,0.48,0.3284,19,174,193
Spring,y1,m1,h18,Yes,w1,No,Clear,0.26,0.2273,0.52,0.3284,6,175,181
Spring,y1,m1,h19,Yes,w1,No,Clear,0.26,0.2424,0.56,0.2836,10,134,144
Spring,y1,m1,h20,Yes,w1,No,Clear,0.26,0.2424,0.6,0.2836,2,88,90
Spring,y1,m1,h21,Yes,w1,No,Clear,0.28,0.2576,0.52,0.3284,3,46,49
Spring,y1,m1,h22,Yes,w1,No,Mist,0.3,0.2727,0.49,0.3582,4,39,43
Spring,y1,m1,h23,Yes,w1,No,Snow,0.26,0.2273,0.7,0.2985,0,28,28
Spring,y1,m1,h0,No,w2,Yes,Mist,0.26,0.2273,0.7,0.3284,0,12,12
Spring,y1,m1,h1,No,w2,Yes,Mist,0.28,0.2576,0.65,0.3582,0,2,2
Spring,y1,m1,h2,No,w2,Yes,Snow,0.28,0.2727,0.75,0.2537,0,12,12
Spring,y1,m1,h4,No,w2,Yes,Snow,0.32,0.303,0.66,0.3284,0,2,2
Spring,y1,m1,h5,No,w2,Yes,Snow,0.32,0.303,0.66,0.3284,0,13,13
Spring,y1,m1,h6,No,w2,Yes,Snow,0.3,0.2879,0.75,0.2537,0,57,57
Spring,y1,m1,h7,No,w2,Yes,Snow,0.3,0.2879,0.81,0.2239,5,121,126
Spring,y1,m1,h8,No,w2,Yes,Snow,0.3,0.2879,0.81,0.2836,3,90,93
Spring,y1,m1,h9,No,w2,Yes,Snow,0.32,0.303,0.81,0.2537,7,61,68
Spring,y1,m1,h10,No,w2,Yes,Snow,0.3,0.2879,0.87,0.2537,1,61,62
Spring,y1,m1,h11,No,w2,Yes,Mist,0.34,0.3485,0.87,0.1045,2,73,75
Spring,y1,m1,h12,No,w2,Yes,Mist,0.32,0.303,0.87,0.2836,3,83,86
Spring,y1,m1,h13,No,w2,Yes,Mist,0.38,0.3939,0.76,0.3284,8,95,103
Spring,y1,m1,h14,No,w2,Yes,Clear,0.44,0.4394,0.62,0.4925,12,120,132
Spring,y1,m1,h15,No,w2,Yes,Clear,0.44,0.4394,0.62,0.4925,6,123,129
Spring,y1,m1,h16,No,w2,Yes,Clear,0.46,0.4545,0.63,0.5522,14,205,219
Spring,y1,m1,h17,No,w2,Yes,Clear,0.46,0.4545,0.63,0.4478,20,442,462
Spring,y1,m1,h18,No,w2,Yes,Clear,0.46,0.4545,0.63,0.4478,12,451,463
Spring,y1,m1,h19,No,w2,Yes,Clear,0.46,0.4545,0.63,0.4179,11,297,308
Spring,y1,m1,h20,No,w2,Yes,Clear,0.46,0.4545,0.63,0.3582,11,169,180
Spring,y1,m1,h21,No,w2,Yes,Clear,0.46,0.4545,0.67,0.4627,6,174,180
Spring,y1,m1,h22,No,w2,Yes,Clear,0.46,0.4545,0.72,0.3881,5,85,90
Spring,y1,m1,h23,No,w2,Yes,Clear,0.46,0.4545,0.72,0.3881,1,60,61
Spring,y1,m1,h0,No,w3,Yes,Mist,0.46,0.4545,0.77,0.3284,3,14,17
Spring,y1,m1,h1,No,w3,Yes,Mist,0.46,0.4545,0.77,0.3284,0,10,10
Spring,y1,m1,h2,No,w3,Yes,Mist,0.44,0.4394,0.51,0.4925,1,1,2
Spring,y1,m1,h3,No,w3,Yes,Mist,0.44,0.4394,0.51,0.4925,1,3,4
Spring,y1,m1,h4,No,w3,Yes,Clear,0.34,0.2879,0.46,0.5224,0,1,1
Spring,y1,m1,h5,No,w3,Yes,Clear,0.34,0.2879,0.46,0.5224,0,29,29
Spring,y1,m1,h6,No,w3,Yes,Clear,0.34,0.2879,0.36,0.5224,0,88,88
Spring,y1,m1,h7,No,w3,Yes,Clear,0.32,0.2879,0.42,0.3582,1,262,263
Spring,y1,m1,h8,No,w3,Yes,Clear,0.3,0.2727,0.52,0.4179,15,474,489
Spring,y1,m1,h9,No,w3,Yes,Clear,0.28,0.2576,0.52,0.3284,6,196,202
Spring,y1,m1,h10,No,w3,Yes,Clear,0.3,0.2727,0.42,0.4627,5,88,93
Spring,y1,m1,h11,No,w3,Yes,Clear,0.3,0.2727,0.42,0.3881,4,110,114
Spring,y1,m1,h12,No,w3,Yes,Clear,0.3,0.2576,0.39,0.4925,6,155,161
Spring,y1,m1,h13,No,w3,Yes,Clear,0.3,0.2727,0.42,0.4627,6,124,130
Spring,y1,m1,h14,No,w3,Yes,Clear,0.3,0.2727,0.33,0.3881,7,98,105
Spring,y1,m1,h15,No,w3,Yes,Clear,0.3,0.2576,0.33,0.5224,8,122,130
Spring,y1,m1,h16,No,w3,Yes,Clear,0.28,0.2273,0.3,0.5224,13,163,176
Spring,y1,m1,h17,No,w3,Yes,Clear,0.26,0.2121,0.33,0.4478,8,338,346
Spring,y1,m1,h18,No,w3,Yes,Clear,0.24,0.2121,0.32,0.3582,8,347,355
Spring,y1,m1,h19,No,w3,Yes,Clear,0.22,0.197,0.37,0.3881,5,251,256
Spring,y1,m1,h20,No,w3,Yes,Clear,0.22,0.2121,0.37,0.2537,1,164,165
Spring,y1,m1,h21,No,w3,Yes,Clear,0.2,0.1667,0.4,0.4179,5,119,124
Spring,y1,m1,h22,No,w3,Yes,Clear,0.18,0.1667,0.47,0.2537,4,74,78
Spring,y1,m1,h23,No,w3,Yes,Clear,0.16,0.1364,0.47,0.2985,2,36,38
Spring,y1,m1,h0,No,w4,Yes,Clear,0.14,0.1364,0.5,0.194,0,16,16
Spring,y1,m1,h1,No,w4,Yes,Clear,0.14,0.1515,0.5,0.1642,0,5,5
Spring,y1,m1,h2,No,w4,Yes,Clear,0.14,0.1515,0.5,0.1343,0,3,3
Spring,y1,m1,h3,No,w4,Yes,Clear,0.12,0.1515,0.54,0.1045,0,4,4
Spring,y1,m1,h4,No,w4,Yes,Clear,0.12,0.1515,0.54,0.1045,0,1,1
Spring,y1,m1,h5,No,w4,Yes,Clear,0.12,0.1212,0.55,0.2537,0,19,19
Spring,y1,m1,h6,No,w4,Yes,Clear,0.12,0.1364,0.54,0.1642,0,86,86
Spring,y1,m1,h7,No,w4,Yes,Clear,0.12,0.1667,0.54,0.0896,2,204,206
Spring,y1,m1,h8,No,w4,Yes,Clear,0.12,0.1515,0.54,0.1045,9,414,423
Spring,y1,m1,h9,No,w4,Yes,Clear,0.12,0.197,0.54,0,6,204,210
Spring,y1,m1,h10,No,w4,Yes,Clear,0.14,0.2121,0.59,0,10,98,108
Spring,y1,m1,h11,No,w4,Yes,Clear,0.16,0.1667,0.55,0.1642,6,93,99
Spring,y1,m1,h12,No,w4,Yes,Clear,0.2,0.197,0.51,0.194,5,106,111
Spring,y1,m1,h13,No,w4,Yes,Clear,0.22,0.2121,0.47,0.2836,6,118,124
Spring,y1,m1,h14,No,w4,Yes,Clear,0.24,0.2273,0.44,0.194,15,104,119
Spring,y1,m1,h15,No,w4,Yes,Clear,0.26,0.2273,0.44,0.2985,9,118,127
Spring,y1,m1,h16,No,w4,Yes,Clear,0.26,0.2273,0.41,0.3284,8,185,193
Spring,y1,m1,h17,No,w4,Yes,Mist,0.26,0.2273,0.44,0.3284,21,364,385
Spring,y1,m1,h18,No,w4,Yes,Mist,0.26,0.2273,0.44,0.3284,16,345,361
Spring,y1,m1,h19,No,w4,Yes,Mist,0.26,0.2273,0.48,0.2985,5,229,234
Spring,y1,m1,h20,No,w4,Yes,Clear,0.26,0.2121,0.52,0.4478,7,184,191
Spring,y1,m1,h21,No,w4,Yes,Clear,0.26,0.2273,0.44,0.3582,4,117,121
Spring,y1,m1,h22,No,w4,Yes,Mist,0.26,0.2273,0.44,0.4179,0,90,90
Spring,y1,m1,h23,No,w4,Yes,Clear,0.26,0.2273,0.48,0.3284,1,55,56
Spring,y1,m1,h0,No,w5,Yes,Mist,0.26,0.2273,0.48,0.2985,3,24,27
Spring,y1,m1,h1,No,w5,Yes,Clear,0.26,0.2727,0.48,0.1343,0,15,15
Spring,y1,m1,h2,No,w5,Yes,Clear,0.26,0.2727,0.48,0.1343,0,11,11
Spring,y1,m1,h3,No,w5,Yes,Clear,0.24,0.2576,0.52,0.1045,0,4,4
Spring,y1,m1,h4,No,w5,Yes,Clear,0.22,0.2424,0.6,0.1045,0,3,3
Spring,y1,m1,h5,No,w5,Yes,Clear,0.22,0.2424,0.6,0.1045,0,19,19
Spring,y1,m1,h6,No,w5,Yes,Clear,0.24,0.2121,0.6,0.2836,0,68,68
Spring,y1,m1,h7,No,w5,Yes,Clear,0.22,0.2121,0.69,0.2239,2,183,185
Spring,y1,m1,h8,No,w5,Yes,Clear,0.22,0.2121,0.64,0.2537,4,421,425
Spring,y1,m1,h9,No,w5,Yes,Clear,0.22,0.197,0.47,0.3881,21,242,263
Spring,y1,m1,h10,No,w5,Yes,Mist,0.22,0.2121,0.44,0.2836,1,96,97
Spring,y1,m1,h11,No,w5,Yes,Mist,0.2,0.1818,0.32,0.3582,6,117,123
Spring,y1,m1,h12,No,w5,Yes,Mist,0.2,0.1818,0.34,0.3284,5,119,124
Spring,y1,m1,h13,No,w5,Yes,Clear,0.22,0.2121,0.32,0.2985,12,144,156
Spring,y1,m1,h14,No,w5,Yes,Mist,0.22,0.2121,0.35,0.2985,8,107,115
Spring,y1,m1,h15,No,w5,Yes,Mist,0.22,0.2273,0.35,0.194,12,144,156
Spring,y1,m1,h16,No,w5,Yes,Mist,0.2,0.2121,0.37,0.1642,11,163,174
Spring,y1,m1,h17,No,w5,Yes,Mist,0.22,0.2576,0.32,0.0896,9,340,349
Spring,y1,m1,h18,No,w5,Yes,Mist,0.2,0.2273,0.34,0.0896,5,296,301
Spring,y1,m1,h19,No,w5,Yes,Mist,0.2,0.2273,0.37,0.1045,6,186,192
Spring,y1,m1,h20,No,w5,Yes,Mist,0.2,0.2273,0.34,0.0896,1,141,142
Spring,y1,m1,h21,No,w5,Yes,Mist,0.2,0.2273,0.37,0.0896,5,99,104
Spring,y1,m1,h22,No,w5,Yes,Mist,0.2,0.197,0.37,0.2239,1,71,72
Spring,y1,m1,h23,No,w5,Yes,Snow,0.16,0.1515,0.64,0.2239,3,35,38
Spring,y1,m1,h0,No,w6,No,Snow,0.16,0.1515,0.64,0.2239,0,24,24
Spring,y1,m1,h1,No,w6,No,Rain,0.14,0.1364,0.86,0.194,1,22,23
Spring,y1,m1,h2,No,w6,No,Snow,0.14,0.2121,0.86,0,1,25,26
Spring,y1,m1,h3,No,w6,No,Snow,0.14,0.1818,0.93,0.0896,0,13,13
Spring,y1,m1,h4,No,w6,No,Snow,0.16,0.197,0.86,0.0896,0,1,1
Spring,y1,m1,h5,No,w6,No,Snow,0.16,0.1818,0.86,0.1045,0,2,2
Spring,y1,m1,h6,No,w6,No,Snow,0.16,0.1667,0.93,0.1642,0,1,1
Spring,y1,m1,h7,No,w6,No,Snow,0.16,0.1667,0.93,0.1642,3,10,13
Spring,y1,m1,h8,No,w6,No,Mist,0.16,0.1515,0.93,0.2537,3,22,25
Spring,y1,m1,h9,No,w6,No,Mist,0.16,0.1515,0.93,0.2537,2,40,42
Spring,y1,m1,h10,No,w6,No,Snow,0.16,0.1515,0.93,0.2537,0,45,45
Spring,y1,m1,h11,No,w6,No,Mist,0.18,0.2121,0.86,0.1045,1,62,63
Spring,y1,m1,h12,No,w6,No,Mist,0.2,0.2121,0.8,0.1642,5,62,67
Spring,y1,m1,h13,No,w6,No,Mist,0.2,0.197,0.8,0.2537,10,66,76
Spring,y1,m1,h14,No,w6,No,Snow,0.2,0.197,0.8,0.194,6,89,95
Spring,y1,m1,h15,No,w6,No,Snow,0.2,0.197,0.8,0.194,6,113,119
Spring,y1,m1,h16,No,w6,No,Mist,0.2,0.1818,0.8,0.2985,5,113,118
Spring,y1,m1,h17,No,w6,No,Mist,0.2,0.1818,0.8,0.3881,7,99,106
Spring,y1,m1,h18,No,w6,No,Mist,0.2,0.1818,0.75,0.3881,3,107,110
Spring,y1,m1,h19,No,w6,No,Mist,0.18,0.1515,0.8,0.3881,0,85,85
Spring,y1,m1,h20,No,w6,No,Mist,0.18,0.1667,0.8,0.2985,5,62,67
Spring,y1,m1,h21,No,w6,No,Clear,0.18,0.1515,0.74,0.3284,5,64,69
Spring,y1,m1,h22,No,w6,No,Mist,0.18,0.1667,0.74,0.2985,3,56,59
Spring,y1,m1,h23,No,w6,No,Mist,0.16,0.1515,0.8,0.2537,1,51,52
Spring,y1,m1,h0,No,w0,No,Clear,0.16,0.1364,0.8,0.2985,1,51,52
Spring,y1,m1,h1,No,w0,No,Mist,0.18,0.1667,0.74,0.2985,1,49,50
Spring,y1,m1,h2,No,w0,No,Mist,0.18,0.1667,0.74,0.2836,1,46,47
Spring,y1,m1,h3,No,w0,No,Mist,0.18,0.1667,0.69,0.2836,1,20,21
